id_atto;file_name;pdf_path_locale;pdf_link;txt_path_locale;txt_link;testo_llm_path_locale;testo_llm_link;ocr;errore_tecnico;fallback_locale;modello;input_tokens;output_tokens;total_tokens;costo_input;costo_output;costo_totale;avg_input_tokens_per_chunk;avg_output_tokens_per_chunk;avg_total_tokens_per_chunk;num_chunk_llm;timestamp
0001;atto_1.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_1.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_1.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_1.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_1.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0001_atto_1_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0001_atto_1_testo_completo_llm.txt;0;;0;gemma3:12b;641;264;905;0.0;0.0;0.0;641.0;264.0;905.0;1;2026-06-08 16:06:46
0002;atto_2 .pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_2 .pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_2%20.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_2 _rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_2%20_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0002_atto_2__testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0002_atto_2__testo_completo_llm.txt;1;;0;gemma3:12b;630;253;883;0.0;0.0;0.0;630.0;253.0;883.0;1;2026-06-08 16:08:16
0003;atto_3.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_3.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_3.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_3.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_3.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0003_atto_3_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0003_atto_3_testo_completo_llm.txt;0;;0;gemma3:12b;699;322;1021;0.0;0.0;0.0;699.0;322.0;1021.0;1;2026-06-08 16:09:36
0004;atto_4.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_4.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_4.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_4_head_7_tail_7_pagine.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_4_head_7_tail_7_pagine.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0004_atto_4_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0004_atto_4_testo_completo_llm.txt;0;;0;gemma3:12b;695;305;1000;0.0;0.0;0.0;695.0;305.0;1000.0;1;2026-06-08 16:10:55
0005;atto_5.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_5.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_5.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_5.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_5.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0005_atto_5_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0005_atto_5_testo_completo_llm.txt;0;;0;gemma3:12b;689;264;953;0.0;0.0;0.0;689.0;264.0;953.0;1;2026-06-08 16:12:04
0006;atto_6.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_6.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_6.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_6.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_6.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0006_atto_6_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0006_atto_6_testo_completo_llm.txt;0;;0;gemma3:12b;700;323;1023;0.0;0.0;0.0;700.0;323.0;1023.0;1;2026-06-08 16:13:22
0007;atto_7.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_7.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_7.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_7_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_7_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0007_atto_7_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0007_atto_7_testo_completo_llm.txt;1;;0;gemma3:12b;706;327;1033;0.0;0.0;0.0;706.0;327.0;1033.0;1;2026-06-08 16:14:56
0008;atto_8.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_8.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_8.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_8_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_8_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0008_atto_8_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0008_atto_8_testo_completo_llm.txt;1;;0;gemma3:12b;711;326;1037;0.0;0.0;0.0;711.0;326.0;1037.0;1;2026-06-08 16:16:26
0009;atto_9.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_9.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_9.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_9.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_9.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0009_atto_9_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0009_atto_9_testo_completo_llm.txt;0;;0;gemma3:12b;615;239;854;0.0;0.0;0.0;615.0;239.0;854.0;1;2026-06-08 16:17:28
0010;atto_10.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_10.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_10.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_10_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_10_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0010_atto_10_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0010_atto_10_testo_completo_llm.txt;1;;0;gemma3:12b;782;350;1132;0.0;0.0;0.0;782.0;350.0;1132.0;1;2026-06-08 16:19:41
0011;atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_11.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_11.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_11_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_11_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0011_atto_11_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0011_atto_11_testo_completo_llm.txt;1;;0;gemma3:12b;730;350;1080;0.0;0.0;0.0;730.0;350.0;1080.0;1;2026-06-08 16:21:43
0012;atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_12.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_12.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader_ocr\atto_12_rapidocr.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader_ocr/atto_12_rapidocr.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0012_atto_12_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0012_atto_12_testo_completo_llm.txt;1;;0;gemma3:12b;711;314;1025;0.0;0.0;0.0;711.0;314.0;1025.0;1;2026-06-08 16:23:33
0013;atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_13.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_13.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_13.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_13.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0013_atto_13_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0013_atto_13_testo_completo_llm.txt;0;;0;gemma3:12b;639;247;886;0.0;0.0;0.0;639.0;247.0;886.0;1;2026-06-08 16:24:41
0014;atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_14.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_14.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_14.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_14.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0014_atto_14_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0014_atto_14_testo_completo_llm.txt;0;;0;gemma3:12b;635;261;896;0.0;0.0;0.0;635.0;261.0;896.0;1;2026-06-08 16:25:52
0015;atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_15.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_15.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_15.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_15.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0015_atto_15_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0015_atto_15_testo_completo_llm.txt;0;;0;gemma3:12b;664;290;954;0.0;0.0;0.0;664.0;290.0;954.0;1;2026-06-08 16:27:05
0016;atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_16.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_16.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_16.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_16.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0016_atto_16_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0016_atto_16_testo_completo_llm.txt;0;;0;gemma3:12b;645;271;916;0.0;0.0;0.0;645.0;271.0;916.0;1;2026-06-08 16:28:15
0017;atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Input\atto_17.pdf;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Input/atto_17.pdf;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\txt_opendataloader\atto_17.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/txt_opendataloader/atto_17.txt;C:\Users\itsci\Documents\Tirocinio\ScriptDataset\Output\Golden\Golden128\gemma3_12b_pipeline_A\testi_completi_llm\0017_atto_17_testo_completo_llm.txt;file:///C:/Users/itsci/Documents/Tirocinio/ScriptDataset/Output/Golden/Golden128/gemma3_12b_pipeline_A/testi_completi_llm/0017_atto_17_testo_completo_llm.txt;0;;0;gemma3:12b;671;259;930;0.0;0.0;0.0;671.0;259.0;930.0;1;2026-06-08 16:29:27
